division,boxer2id,date,othertext,fightid,boxer1id,decision,place,boxer1,boxer2,WinLoss
cruiserweight,http://boxrec.com/boxer/263623,2009-02-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Cruiserweight"" border=""0"" class=""dLink"">IBF World cruiserweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Cruiserweight"" border=""0"" class=""dLink"">International Boxing Organization World cruiserweight title</a><br><span style=""font-size:10px;"">If Adamek wins, IBO title will become vacant.</span></td>",http://boxrec.com/show/569297,http://boxrec.com/boxer/14883,TKO,"Prudential Center, Newark, New Jersey",Tomasz Adamek,Johnathon Banks,W
heavyweight,http://boxrec.com/boxer/6070,2008-12-13,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Heavyweight"" border=""0"" class=""dLink"">IBF World heavyweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Heavyweight"" border=""0"" class=""dLink"">WBO World heavyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World heavyweight title</a><br></td>",http://boxrec.com/show/562002,http://boxrec.com/boxer/7035,TKO,"SAP-Arena, Mannheim, Baden-Württemberg",Wladimir Klitschko,Hasim Rahman,W
super lightweight,http://boxrec.com/boxer/52984,2008-11-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Welterweight"" border=""0"" class=""dLink"">International Boxing Organization World super lightweight title</a><br></td>",http://boxrec.com/show/557846,http://boxrec.com/boxer/9314,TKO,"MGM Grand, Las Vegas, Nevada",Ricky Hatton,Paul Malignaggi,W
minimumweight,http://boxrec.com/boxer/7362,2008-11-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Minimumweight"" border=""0"" class=""dLink"">International Boxing Organization World minimumweight title</a><br></td>",http://boxrec.com/show/566053,http://boxrec.com/boxer/107795,KO,"Mdantsane Indoor Centre, Mdantsane,East London, Eastern Cape",Nkosinathi Joyi,Lorenzo Trejo,W
super middleweight,http://boxrec.com/boxer/42088,2008-11-13,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Middleweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World super middleweight title</a><br></td>",http://boxrec.com/show/561430,http://boxrec.com/boxer/18537,TKO,"Dunkin Donuts Center, Providence, Rhode Island",Peter Manfredo Jr,Sakio Bika,L 
flyweight,http://boxrec.com/boxer/85424,2008-11-01,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Flyweight"" border=""0"" class=""dLink"">IBF World flyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Flyweight"" border=""0"" class=""dLink"">International Boxing Organization World flyweight title</a><br></td>",http://boxrec.com/show/561650,http://boxrec.com/boxer/48243,TKO,"Mandalay Bay Hotel & Casino, Mandalay Bay Events Center, Las Vegas, Nevada",Nonito Donaire,Moruti Mthalane,W
light heavyweight,http://boxrec.com/boxer/14043,2008-10-11,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Heavyweight"" border=""0"" class=""dLink"">IBF World light heavyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Light%20Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World light heavyweight title</a><br></td>",http://boxrec.com/show/558129,http://boxrec.com/boxer/60393,UD,"Palms Casino Resort, Las Vegas, Nevada",Chad Dawson,Antonio Tarver,W
lightweight,http://boxrec.com/boxer/79141,2008-09-06,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Lightweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World lightweight title</a><br></td>",http://boxrec.com/show/551974,http://boxrec.com/boxer/29486,SD,"Toyota Center, Houston, Texas",Juan Diaz,Michael Katsidis,W
featherweight,http://boxrec.com/boxer/14345,2008-08-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Featherweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World featherweight title</a><br></td>",http://boxrec.com/show/557278,http://boxrec.com/boxer/307790,SD,"Sommet Center, Nashville, Tennessee",Fernando Beltran,Takalani Ndlovu,W
super featherweight,http://boxrec.com/boxer/33878,2008-07-30,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Featherweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World super featherweight title</a><br><span style=""font-size:10px;"">Dib floored in round 3</span></td>",http://boxrec.com/show/555994,http://boxrec.com/boxer/265500,UD,"Entertainment Centre, Newcastle, New South Wales",Billy Dib,Zolani Marali,W
heavyweight,http://boxrec.com/boxer/21633,2008-07-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Heavyweight"" border=""0"" class=""dLink"">IBF World heavyweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Heavyweight"" border=""0"" class=""dLink"">WBO World heavyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World heavyweight title</a><br></td>",http://boxrec.com/show/551798,http://boxrec.com/boxer/7035,KO,"Color Line Arena, Altona, Hamburg",Wladimir Klitschko,Tony Thompson,W
cruiserweight,http://boxrec.com/boxer/19206,2008-07-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Cruiserweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World cruiserweight title</a><br><span style=""font-size:10px;"">Rossitto cut in round 5 - Accidental head clash</span></td>",http://boxrec.com/show/551798,http://boxrec.com/boxer/263623,MD,"Color Line Arena, Altona, Hamburg",Johnathon Banks,Vincenzo Rossitto,W
middleweight,http://boxrec.com/boxer/186227,2008-06-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World middleweight title</a><br></td>",http://boxrec.com/show/551567,http://boxrec.com/boxer/272538,UD,"Campbelltown Catholic Club, Campbelltown, Sydney, New South Wales",Daniel Geale,Geard Ajetovic,W
minimumweight,http://boxrec.com/boxer/184158,2008-06-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Minimumweight"" border=""0"" class=""dLink"">International Boxing Organization World minimumweight title</a><br><span style=""font-size:10px;"">Joyi knocked down in fifth round</span></td>",http://boxrec.com/show/550784,http://boxrec.com/boxer/107795,TKO,"Orient Theatre, East London, Eastern Cape",Nkosinathi Joyi,Sammy Gutierrez,W
bantamweight,http://boxrec.com/boxer/67381,2008-05-31,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Bantamweight"" border=""0"" class=""dLink"">International Boxing Organization World bantamweight title</a><br></td>",http://boxrec.com/show/548471,http://boxrec.com/boxer/21504,TKO,"Emperors Palace, Kempton Park, Gauteng",Silence Mabuza,Damian David Marchiano,W
super flyweight,http://boxrec.com/boxer/3785,2008-05-31,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Flyweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World super flyweight title</a><br></td>",http://boxrec.com/show/548471,http://boxrec.com/boxer/6931,SD,"Emperors Palace, Kempton Park, Gauteng",Masibulele Makepula,Zolile Mbityi,L 
super lightweight,http://boxrec.com/boxer/6947,2008-05-24,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Welterweight"" border=""0"" class=""dLink"">International Boxing Organization World super lightweight title</a><br></td>",http://boxrec.com/show/546634,http://boxrec.com/boxer/9314,UD,"City of Manchester Stadium, Manchester, Lancashire",Ricky Hatton,Juan Lazcano,W
light heavyweight,http://boxrec.com/boxer/7831,2008-04-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Heavyweight"" border=""0"" class=""dLink"">IBF World light heavyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Light%20Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World light heavyweight title</a><br></td>",http://boxrec.com/show/543753,http://boxrec.com/boxer/14043,UD,"St. Pete Times Forum, Tampa, Florida",Antonio Tarver,Clinton Woods,W
welterweight,http://boxrec.com/boxer/189502,2008-04-04,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Welterweight"" border=""0"" class=""dLink"">International Boxing Organization World welterweight title</a><br></td>",http://boxrec.com/show/550498,http://boxrec.com/boxer/34006,TKO,"Croatian Club, Punchbowl, Sydney, New South Wales",Isaac Hlatshwayo,Robert Medley,W
featherweight,http://boxrec.com/boxer/60992,2008-03-07,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Featherweight"" border=""0"" class=""dLink"">International Boxing Organization World featherweight title</a><br></td>",http://boxrec.com/show/544269,http://boxrec.com/boxer/52463,MD,"Foxwoods Resort, Mashantucket, Connecticut",Thomas Mashaba,Cristobal Cruz,L 
heavyweight,http://boxrec.com/boxer/113634,2008-02-23,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Heavyweight"" border=""0"" class=""dLink"">IBF World heavyweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Heavyweight"" border=""0"" class=""dLink"">WBO World heavyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World heavyweight title</a><br></td>",http://boxrec.com/show/539403,http://boxrec.com/boxer/7035,UD,"Madison Square Garden, New York, New York",Wladimir Klitschko,Sultan Ibragimov,W
bantamweight,http://boxrec.com/boxer/324976,2008-02-02,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Bantamweight"" border=""0"" class=""dLink"">International Boxing Organization World bantamweight title</a><br><span style=""font-size:10px;"">Andre: Sonsona down at the bell at the end of the 8th. He beat the count, but retired.</span></td>",http://boxrec.com/show/542191,http://boxrec.com/boxer/21504,RTD,"Emperors Palace, Kempton Park, Gauteng",Silence Mabuza,Eden Sonsona,W
middleweight,http://boxrec.com/boxer/149812,2007-12-14,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Middleweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World middleweight title</a><br></td>",http://boxrec.com/show/539331,http://boxrec.com/boxer/272538,UD,"Wests Campbelltown, Leumeah, New South Wales",Daniel Geale,Daniel Dawson,W
flyweight,http://boxrec.com/boxer/18788,2007-12-01,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Flyweight"" border=""0"" class=""dLink"">IBF World flyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Flyweight"" border=""0"" class=""dLink"">International Boxing Organization World flyweight title</a><br><span style=""font-size:10px;"">Maldonado down once in Round 7.</span></td>",http://boxrec.com/show/537758,http://boxrec.com/boxer/48243,TKO,"Foxwoods Resort, Mashantucket, Connecticut",Nonito Donaire,Luis Maldonado,W
light heavyweight,http://boxrec.com/boxer/15394,2007-12-01,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World light heavyweight title</a><br></td>",http://boxrec.com/show/537758,http://boxrec.com/boxer/14043,TKO,"Foxwoods Resort, Mashantucket, Connecticut",Antonio Tarver,Danny Santiago,W
minimumweight,http://boxrec.com/boxer/276920,2007-11-16,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Minimumweight"" border=""0"" class=""dLink"">International Boxing Organization World minimumweight title</a><br><span style=""font-size:10px;"">Time originally announced as 29 seconds, but was time-keeper error as it was 29 seconds left in round</span></td>",http://boxrec.com/show/535663,http://boxrec.com/boxer/107795,KO,"Nongoza Jebe Hall, Port Elizabeth, Eastern Cape",Nkosinathi Joyi,Gabriel Pumar,W
featherweight,http://boxrec.com/boxer/29366,2007-11-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Featherweight"" border=""0"" class=""dLink"">International Boxing Organization World featherweight title</a><br><span style=""font-size:10px;"">

 </span></td>",http://boxrec.com/show/534277,http://boxrec.com/boxer/52463,TKO,"Emperors Palace, Kempton Park, Gauteng",Thomas Mashaba,Eric Aiken,W
super bantamweight,http://boxrec.com/boxer/107607,2007-11-08,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Bantamweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World super bantamweight title</a><br><span style=""font-size:10px;"">Seeger deducted 1 point in the 10th rd for low blow. </span></td>",http://boxrec.com/show/537791,http://boxrec.com/boxer/64303,UD,"Mohegan Sun Casino, Uncasville, Connecticut",Mike Oliver,Al Seeger,W
super flyweight,http://boxrec.com/boxer/110030,2007-10-20,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Flyweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World super flyweight title</a><br><a href=""http://boxrec.com/title/IBFAUS?division=Super%20Flyweight"" border=""0"" class=""dLink"">vacant IBF Australasian super flyweight title</a><br><span style=""font-size:10px;"">Catubay down in round 7 &amp; 11</span></td>",http://boxrec.com/show/534469,http://boxrec.com/boxer/42089,TKO,"Auburn RSL Club, Auburn, Sydney, New South Wales",Vic Darchinyan,Federico Catubay,W
welterweight,http://boxrec.com/boxer/189502,2007-10-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Welterweight"" border=""0"" class=""dLink"">International Boxing Organization World welterweight title</a><br><span style=""font-size:10px;"">Medley down Fifth</span></td>",http://boxrec.com/show/534276,http://boxrec.com/boxer/34006,UD,"Panthers Rugby League Club, Penrith, New South Wales",Isaac Hlatshwayo,Robert Medley,W
super middleweight,http://boxrec.com/boxer/16978,2007-09-01,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Super%20Middleweight"" border=""0"" class=""dLink"">vacant International Boxing Organization World super middleweight title</a><br></td>",http://boxrec.com/show/531702,http://boxrec.com/boxer/41585,TKO,"Emerald Queen Casino, Tacoma, Washington",Fulgencio Zuniga,Victor Oganov,W
