division,boxer2id,date,othertext,fightid,boxer1id,decision,place,boxer1,boxer2,WinLoss
lightweight,http://boxrec.com/boxer/238429,2015-12-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Lightweight"" border=""0"" class=""dLink"">vacant IBF World lightweight title</a><br></td>",http://boxrec.com/show/723112,http://boxrec.com/boxer/507579,UD,"Palms Casino Resort, Las Vegas, Nevada",Rances Barthelemy,Denis Shafikov,W
flyweight,http://boxrec.com/boxer/347744,2015-12-07,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Flyweight"" border=""0"" class=""dLink"">IBF World flyweight title</a><br><span style=""font-size:10px;"">Ruenroeng deducted a point in Round 9 for holding; Lee down once in Round 12.</span></td>",http://boxrec.com/show/723765,http://boxrec.com/boxer/613659,UD,"Hua Hin Center, Hua Hin",Amnat Ruenroeng,Myung Ho Lee,W
heavyweight,http://boxrec.com/boxer/479205,2015-11-28,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBASUP?division=Heavyweight"" border=""0"" class=""dLink"">WBA Super World heavyweight title</a><br><a href=""http://boxrec.com/title/IBF?division=Heavyweight"" border=""0"" class=""dLink"">IBF World heavyweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Heavyweight"" border=""0"" class=""dLink"">WBO World heavyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World heavyweight title</a><br><span style=""font-size:10px;"">Fury deducted one point in 11th round for shots behind the head</span></td>",http://boxrec.com/show/721333,http://boxrec.com/boxer/7035,UD,"ESPRIT arena, Düsseldorf, Nordrhein-Westfalen",Wladimir Klitschko,Tyson Fury,L 
super middleweight,http://boxrec.com/boxer/223046,2015-11-28,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Middleweight"" border=""0"" class=""dLink"">IBF World super middleweight title</a><br></td>",http://boxrec.com/show/721315,http://boxrec.com/boxer/482498,UD,"Centre Videotron, Quebec City, Quebec",James DeGale,Lucian Bute,W
super welterweight,http://boxrec.com/boxer/489213,2015-11-28,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Middleweight"" border=""0"" class=""dLink"">IBF World super welterweight title</a><br></td>",http://boxrec.com/show/722758,http://boxrec.com/boxer/471634,TKO,"The Bomb Factory, Dallas, Texas",Jermall Charlo,Wilky Campfort,W
super lightweight,http://boxrec.com/boxer/129817,2015-11-04,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBO?division=Light%20Welterweight"" border=""0"" class=""dLink"">International Boxing Organization World super lightweight title</a><br><a href=""http://boxrec.com/title/IBF?division=Light%20Welterweight"" border=""0"" class=""dLink"">IBF World super lightweight title</a><br></td>",http://boxrec.com/show/718330,http://boxrec.com/boxer/519688,TKO,"Tatneft Arena, Kazan",Eduard Troyanovsky,Cesar Rene Cuenca,W
middleweight,http://boxrec.com/boxer/389447,2015-10-17,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Middleweight"" border=""0"" class=""dLink"">IBF World middleweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Middleweight"" border=""0"" class=""dLink"">International Boxing Organization World middleweight title</a><br><a href=""http://boxrec.com/title/WBC?division=Middleweight"" border=""0"" class=""dLink"">interim WBC World middleweight title</a><br><a href=""http://boxrec.com/title/WBASUP?division=Middleweight"" border=""0"" class=""dLink"">WBA Super World middleweight title</a><br><span style=""font-size:10px;"">Lemieux down once in round five</span></td>",http://boxrec.com/show/717853,http://boxrec.com/boxer/356831,TKO,"Madison Square Garden, New York, New York",Gennady Golovkin,David Lemieux,W
featherweight,http://boxrec.com/boxer/25209,2015-10-14,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Featherweight"" border=""0"" class=""dLink"">IBF World featherweight title</a><br></td>",http://boxrec.com/show/719749,http://boxrec.com/boxer/459640,UD,"Gila River Arena, Glendale, Arizona",Lee Selby,Fernando Montiel,W
super featherweight,http://boxrec.com/boxer/46852,2015-10-03,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Featherweight"" border=""0"" class=""dLink"">IBF World super featherweight title</a><br></td>",http://boxrec.com/show/718825,http://boxrec.com/boxer/559909,SD,"U.S. Bank Arena, Cincinnati, Ohio",Jose Pedraza,Edner Cherry,W
cruiserweight,http://boxrec.com/boxer/178679,2015-10-02,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Cruiserweight"" border=""0"" class=""dLink"">IBF World cruiserweight title</a><br></td>",http://boxrec.com/show/718301,http://boxrec.com/boxer/352748,SD,"Villa La Ñata Sporting Club, Benavídez, Buenos Aires",Victor Emilio Ramirez,Ovill McKenzie,D
minimumweight,http://boxrec.com/boxer/528107,2015-09-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Minimumweight"" border=""0"" class=""dLink"">IBF World minimumweight title</a><br></td>",http://boxrec.com/show/718419,http://boxrec.com/boxer/110049,TKO,"EDION Arena Osaka, Osaka, Osaka",Katsunari Takayama,Ryuji Hara,W
super welterweight,http://boxrec.com/boxer/471634,2015-09-12,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Middleweight"" border=""0"" class=""dLink"">IBF World super welterweight title</a><br><span style=""font-size:10px;"">Bundrage down in rounds 1, 2, and twice in round 3.</span></td>",http://boxrec.com/show/718440,http://boxrec.com/boxer/31800,TKO,"Foxwoods Resort, Mashantucket, Connecticut",Cornelius Bundrage,Jermall Charlo,L 
light heavyweight,http://boxrec.com/boxer/307838,2015-07-25,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBASUP?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBA Super World light heavyweight title</a><br><a href=""http://boxrec.com/title/IBF?division=Light%20Heavyweight"" border=""0"" class=""dLink"">IBF World light heavyweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBO World light heavyweight title</a><br><span style=""font-size:10px;"">Mohammedi down in rounds 2 and 3</span></td>",http://boxrec.com/show/714541,http://boxrec.com/boxer/505927,KO,"Mandalay Bay Hotel & Casino, Mandalay Bay Events Center, Las Vegas, Nevada",Sergey Kovalev,Nadjib Mohammedi,W
super flyweight,http://boxrec.com/boxer/484798,2015-07-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Flyweight"" border=""0"" class=""dLink"">vacant IBF World super flyweight title</a><br><span style=""font-size:10px;"">Villanueva deducted a point in 6th rd. for head butt. Doctor stopped the fight due to cut over rt. eye of Villanueva.</span></td>",http://boxrec.com/show/715347,http://boxrec.com/boxer/526602,TD,"Don Haskins Convention Center, El Paso, Texas",McJoe Arroyo,Arthur Villanueva,W
super lightweight,http://boxrec.com/boxer/396832,2015-07-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Welterweight"" border=""0"" class=""dLink"">vacant IBF World super lightweight title</a><br><span style=""font-size:10px;"">Yang down in the 1st round, Cuenca down in the 5th &amp; Yang deducted one point in the 12th</span></td>",http://boxrec.com/show/713757,http://boxrec.com/boxer/129817,UD,"Cotai Arena, Venetian Resort, Macao",Cesar Rene Cuenca,Ik Yang,W
super bantamweight,http://boxrec.com/boxer/531600,2015-07-18,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Bantamweight"" border=""0"" class=""dLink"">IBF World super bantamweight title</a><br><span style=""font-size:10px;"">Frampton down twice in round one, Gonzalez lost two points for low blows</span></td>",http://boxrec.com/show/715347,http://boxrec.com/boxer/499601,UD,"Don Haskins Convention Center, El Paso, Texas",Carl Frampton,Alejandro Gonzalez Jr,W
flyweight,http://boxrec.com/boxer/421916,2015-06-27,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Flyweight"" border=""0"" class=""dLink"">IBF World flyweight title</a><br><span style=""font-size:10px;"">Casimero down once in Round 2 and Round 7; Ruenroeng deducted a point in Round 11 for continuously throwing Casimero to the canvas.</span></td>",http://boxrec.com/show/713255,http://boxrec.com/boxer/613659,UD,"Hua Mark Indoor Stadium, Bangkok",Amnat Ruenroeng,John Riel Casimero,W
middleweight,http://boxrec.com/boxer/294764,2015-06-20,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Middleweight"" border=""0"" class=""dLink"">vacant IBF World middleweight title</a><br><span style=""font-size:10px;"">Ndam was knocked down in the 2th round, twice in the 5th and once again in the 7th</span></td>",http://boxrec.com/show/714543,http://boxrec.com/boxer/389447,UD,"Bell Centre, Montreal, Quebec",David Lemieux,Hassan N'Dam N'Jikam,W
bantamweight,http://boxrec.com/boxer/462044,2015-06-13,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Bantamweight"" border=""0"" class=""dLink"">interim IBF World bantamweight title</a><br><span style=""font-size:10px;"">Iwasa down from a left cross in the 6th round prior to the stoppage.</span></td>",http://boxrec.com/show/713799,http://boxrec.com/boxer/178678,TKO,"Whitchurch Sports Centre, Bristol, Avon",Lee Haskins,Ryosuke Iwasa,W
super featherweight,http://boxrec.com/boxer/486385,2015-06-13,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Featherweight"" border=""0"" class=""dLink"">vacant IBF World super featherweight title</a><br></td>",http://boxrec.com/show/714392,http://boxrec.com/boxer/559909,UD,"Bartow Arena, Birmingham, Alabama",Jose Pedraza,Andrey Klimov,W
featherweight,http://boxrec.com/boxer/459640,2015-05-30,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Featherweight"" border=""0"" class=""dLink"">IBF World featherweight title</a><br><span style=""font-size:10px;"">A head clash left Gradovich cut by the right eye.</span></td>",http://boxrec.com/show/711715,http://boxrec.com/boxer/531920,TD,"O2 Arena (Millenium Dome), Greenwich, London",Evgeny Gradovich,Lee Selby,L 
welterweight,http://boxrec.com/boxer/482497,2015-05-30,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Welterweight"" border=""0"" class=""dLink"">IBF World welterweight title</a><br></td>",http://boxrec.com/show/711715,http://boxrec.com/boxer/272717,TKO,"O2 Arena (Millenium Dome), Greenwich, London",Kell Brook,Frankie Gavin,W
light flyweight,http://boxrec.com/boxer/331008,2015-05-30,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Light%20Flyweight"" border=""0"" class=""dLink"">IBF World light flyweight title</a><br><span style=""font-size:10px;"">Melindo cut over right eye in head clash in 6th but bout stopped due to cut over Mendoza's left eye suffered in clash of heads, also in 6th. Melindo deducted a point for a low blow in 4th and 5th rounds.</span></td>",http://boxrec.com/show/708904,http://boxrec.com/boxer/424271,TD,"Campo Nuevo Ensenada, Ensenada, Baja California",Javier Mendoza,Milan Melindo,W
super middleweight,http://boxrec.com/boxer/291903,2015-05-23,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Middleweight"" border=""0"" class=""dLink"">vacant IBF World super middleweight title</a><br><span style=""font-size:10px;"">Dirrell down twice in round two</span></td>",http://boxrec.com/show/712090,http://boxrec.com/boxer/482498,UD,"Agganis Arena, Boston, Massachusetts",James DeGale,Andre Dirrell,W
heavyweight,http://boxrec.com/boxer/529630,2015-04-25,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBASUP?division=Heavyweight"" border=""0"" class=""dLink"">WBA Super World heavyweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Heavyweight"" border=""0"" class=""dLink"">WBO World heavyweight title</a><br><a href=""http://boxrec.com/title/IBF?division=Heavyweight"" border=""0"" class=""dLink"">IBF World heavyweight title</a><br><a href=""http://boxrec.com/title/IBO?division=Heavyweight"" border=""0"" class=""dLink"">International Boxing Organization World heavyweight title</a><br><span style=""font-size:10px;"">Klitschko lost one point for holding in round 10</span></td>",http://boxrec.com/show/705549,http://boxrec.com/boxer/7035,UD,"Madison Square Garden, New York, New York",Wladimir Klitschko,Bryant Jennings,W
minimumweight,http://boxrec.com/boxer/548193,2015-04-22,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Minimumweight"" border=""0"" class=""dLink"">IBF World minimumweight title</a><br></td>",http://boxrec.com/show/710433,http://boxrec.com/boxer/110049,TD,"Prefectural Gymnasium, Osaka, Osaka",Katsunari Takayama,Teeraphong Utaida,W
cruiserweight,http://boxrec.com/boxer/91647,2015-04-10,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Cruiserweight"" border=""0"" class=""dLink"">interim IBF World cruiserweight title</a><br><span style=""font-size:10px;"">Afolabi deducted two points in the 11th round due to a low blow</span></td>",http://boxrec.com/show/710193,http://boxrec.com/boxer/352748,UD,"Villa La Ñata Sporting Club, Benavídez, Buenos Aires",Victor Emilio Ramirez,Ola Afolabi,W
welterweight,http://boxrec.com/boxer/249042,2015-03-28,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Welterweight"" border=""0"" class=""dLink"">IBF World welterweight title</a><br><span style=""font-size:10px;"">Ionut Dan Ion down twice in the 2nd round and twice in the 4th.</span></td>",http://boxrec.com/show/707340,http://boxrec.com/boxer/272717,RTD,"Sheffield Arena, Sheffield, Yorkshire",Kell Brook,Ionut Dan Ion,W
light heavyweight,http://boxrec.com/boxer/290691,2015-03-14,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/WBASUP?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBA Super World light heavyweight title</a><br><a href=""http://boxrec.com/title/IBF?division=Light%20Heavyweight"" border=""0"" class=""dLink"">IBF World light heavyweight title</a><br><a href=""http://boxrec.com/title/WBO?division=Light%20Heavyweight"" border=""0"" class=""dLink"">WBO World light heavyweight title</a><br></td>",http://boxrec.com/show/704817,http://boxrec.com/boxer/505927,TKO,"Bell Centre, Montreal, Quebec",Sergey Kovalev,Jean Pascal,W
flyweight,http://boxrec.com/boxer/640437,2015-03-07,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Flyweight"" border=""0"" class=""dLink"">IBF World flyweight title</a><br><span style=""font-size:10px;"">Ruenroeng down in round 2</span></td>",http://boxrec.com/show/704708,http://boxrec.com/boxer/613659,UD,"Cotai Arena, Venetian Resort, Macao",Amnat Ruenroeng,Shiming Zou,W
super flyweight,http://boxrec.com/boxer/554173,2015-03-06,"<td colspan=""12"" style=""text-align:center;""><a href=""http://boxrec.com/title/IBF?division=Super%20Flyweight"" border=""0"" class=""dLink"">IBF World super flyweight title</a><br><span style=""font-size:10px;"">Butler down in the 8th round.</span></td>",http://boxrec.com/show/705577,http://boxrec.com/boxer/359270,TKO,"Echo Arena, Liverpool, Merseyside",Zolani Tete,Paul Butler,W
