boxerid,attributevalue,boxername,attributetype
http://boxrec.com/boxer/1839,187,Tyrone Jackson,rounds
http://boxrec.com/boxer/1839,68%,Tyrone Jackson,KOs
http://boxrec.com/boxer/1839,1839,Tyrone Jackson,global ID
http://boxrec.com/boxer/1839,003437,Tyrone Jackson,US ID
http://boxrec.com/boxer/1839,The Harlem Butcher,Tyrone Jackson,alias
http://boxrec.com/boxer/1839,1960-10-23,Tyrone Jackson,born
http://boxrec.com/boxer/1839,1981-06-04,Tyrone Jackson,debut
http://boxrec.com/boxer/1839,super featherweight,Tyrone Jackson,division
http://boxrec.com/boxer/1839,southpaw,Tyrone Jackson,stance
http://boxrec.com/boxer/1839,5′ 6½″   /   169cm,Tyrone Jackson,height
http://boxrec.com/boxer/1839,"New York, New York, USA",Tyrone Jackson,residence
http://boxrec.com/boxer/1839,"Harlem, New York, USA",Tyrone Jackson,birth place
http://boxrec.com/boxer/1954,Boxer,Fransie Badenhorst,role
http://boxrec.com/boxer/1954,40,Fransie Badenhorst,bouts
http://boxrec.com/boxer/1954,224,Fransie Badenhorst,rounds
http://boxrec.com/boxer/1954,58%,Fransie Badenhorst,KOs
http://boxrec.com/boxer/1954,1954,Fransie Badenhorst,global ID
http://boxrec.com/boxer/1954,Frans Badenhorst,Fransie Badenhorst,birth name
http://boxrec.com/boxer/1954,1960-01-30,Fransie Badenhorst,born
http://boxrec.com/boxer/1954,1982-03-15,Fransie Badenhorst,debut
http://boxrec.com/boxer/1954,flyweight,Fransie Badenhorst,division
http://boxrec.com/boxer/1954,orthodox,Fransie Badenhorst,stance
http://boxrec.com/boxer/1954,"Benoni, Gauteng, South Africa",Fransie Badenhorst,residence
http://boxrec.com/boxer/18396,Boxer,Patrick Lumumba,role
http://boxrec.com/boxer/18396,13,Patrick Lumumba,bouts
http://boxrec.com/boxer/18396,83,Patrick Lumumba,rounds
http://boxrec.com/boxer/18396,38%,Patrick Lumumba,KOs
http://boxrec.com/boxer/18396,18396,Patrick Lumumba,global ID
http://boxrec.com/boxer/18396,1959-07-27,Patrick Lumumba,born
http://boxrec.com/boxer/18396,2000-12-17 / age 41,Patrick Lumumba,death date
http://boxrec.com/boxer/18396,1983-12-17,Patrick Lumumba,debut
http://boxrec.com/boxer/18396,heavyweight,Patrick Lumumba,division
http://boxrec.com/boxer/18396,orthodox,Patrick Lumumba,stance
http://boxrec.com/boxer/18396,"Stockholm, Sweden",Patrick Lumumba,residence
http://boxrec.com/boxer/18396,"Busia, Kenya",Patrick Lumumba,birth place
http://boxrec.com/boxer/3897,Boxer,Al Long,role
http://boxrec.com/boxer/3897,34,Al Long,bouts
http://boxrec.com/boxer/3897,238,Al Long,rounds
http://boxrec.com/boxer/3897,35%,Al Long,KOs
http://boxrec.com/boxer/3897,3897,Al Long,global ID
http://boxrec.com/boxer/3897,Alphonso Long,Al Long,birth name
http://boxrec.com/boxer/3897,Bumblebee,Al Long,alias
http://boxrec.com/boxer/3897,1962-05-11,Al Long,born
http://boxrec.com/boxer/3897,1982-04-13,Al Long,debut
http://boxrec.com/boxer/3897,welterweight,Al Long,division
http://boxrec.com/boxer/3897,orthodox,Al Long,stance
http://boxrec.com/boxer/3897,5′ 8″   /   173cm,Al Long,height
http://boxrec.com/boxer/3897,"Los Angeles, California, USA",Al Long,residence
http://boxrec.com/boxer/3897,"San Francisco, California, USA",Al Long,birth place
http://boxrec.com/boxer/8633,Boxer,Tony DeLuca,role
http://boxrec.com/boxer/8633,26,Tony DeLuca,bouts
http://boxrec.com/boxer/8633,169,Tony DeLuca,rounds
http://boxrec.com/boxer/8633,23%,Tony DeLuca,KOs
http://boxrec.com/boxer/8633,8633,Tony DeLuca,global ID
http://boxrec.com/boxer/8633,Adam J. Marchulaitis,Tony DeLuca,birth name
http://boxrec.com/boxer/8633,1962-07-08,Tony DeLuca,born
http://boxrec.com/boxer/8633,2012-10-20 / age 50,Tony DeLuca,death date
http://boxrec.com/boxer/8633,1983-06-24,Tony DeLuca,debut
http://boxrec.com/boxer/8633,flyweight,Tony DeLuca,division
http://boxrec.com/boxer/8633,southpaw,Tony DeLuca,stance
http://boxrec.com/boxer/8633,"San Diego, California, USA",Tony DeLuca,residence
http://boxrec.com/boxer/8633,"Greenland, New Hampshire, USA",Tony DeLuca,birth place
http://boxrec.com/boxer/3109,Boxer,Mike Phelps,role
http://boxrec.com/boxer/3109,37,Mike Phelps,bouts
http://boxrec.com/boxer/3109,212,Mike Phelps,rounds
http://boxrec.com/boxer/3109,22%,Mike Phelps,KOs
http://boxrec.com/boxer/3109,3109,Mike Phelps,global ID
http://boxrec.com/boxer/3109,1965-03-21,Mike Phelps,born
http://boxrec.com/boxer/3109,1982-12-14,Mike Phelps,debut
http://boxrec.com/boxer/3109,super bantamweight,Mike Phelps,division
http://boxrec.com/boxer/3109,"Lumberton, Texas, USA",Mike Phelps,residence
http://boxrec.com/boxer/1607,Boxer,Jorge Maysonet,role
http://boxrec.com/boxer/1607,33,Jorge Maysonet,bouts
http://boxrec.com/boxer/1607,149,Jorge Maysonet,rounds
http://boxrec.com/boxer/1607,67%,Jorge Maysonet,KOs
http://boxrec.com/boxer/1607,1607,Jorge Maysonet,global ID
http://boxrec.com/boxer/1607,Jorge Luis Maysonet,Jorge Maysonet,birth name
http://boxrec.com/boxer/1607,1964-02-13,Jorge Maysonet,born
http://boxrec.com/boxer/1607,1984-10-06,Jorge Maysonet,debut
http://boxrec.com/boxer/1607,welterweight,Jorge Maysonet,division
http://boxrec.com/boxer/1607,orthodox,Jorge Maysonet,stance
http://boxrec.com/boxer/1607,5′ 9½″   /   177cm,Jorge Maysonet,height
http://boxrec.com/boxer/1607,74″   /   188cm,Jorge Maysonet,reach
http://boxrec.com/boxer/1607,"Bronx, New York, USA",Jorge Maysonet,residence
http://boxrec.com/boxer/1607,"Catano, Puerto Rico",Jorge Maysonet,birth place
http://boxrec.com/boxer/1185,Boxer,Robert Hines,role
http://boxrec.com/boxer/1185,30,Robert Hines,bouts
http://boxrec.com/boxer/1185,164,Robert Hines,rounds
http://boxrec.com/boxer/1185,57%,Robert Hines,KOs
http://boxrec.com/boxer/1185,1185,Robert Hines,global ID
http://boxrec.com/boxer/1185,Bam Bam,Robert Hines,alias
http://boxrec.com/boxer/1185,1961-03-28,Robert Hines,born
http://boxrec.com/boxer/1185,1981-03-08,Robert Hines,debut
http://boxrec.com/boxer/1185,super welterweight,Robert Hines,division
http://boxrec.com/boxer/1185,southpaw,Robert Hines,stance
http://boxrec.com/boxer/1185,5′ 11″   /   180cm,Robert Hines,height
http://boxrec.com/boxer/1185,"Philadelphia, Pennsylvania, USA",Robert Hines,residence
http://boxrec.com/boxer/1185,"Philadelphia, Pennsylvania, USA",Robert Hines,birth place
http://boxrec.com/boxer/1550,Boxer,John Wesley Meekins,role
http://boxrec.com/boxer/1550,31,John Wesley Meekins,bouts
http://boxrec.com/boxer/1550,177,John Wesley Meekins,rounds
http://boxrec.com/boxer/1550,55%,John Wesley Meekins,KOs
http://boxrec.com/boxer/1550,1550,John Wesley Meekins,global ID
http://boxrec.com/boxer/1550,John Wesley Meekins,John Wesley Meekins,birth name
http://boxrec.com/boxer/1550,1965-05-19,John Wesley Meekins,born
http://boxrec.com/boxer/1550,1984-10-19,John Wesley Meekins,debut
http://boxrec.com/boxer/1550,super lightweight,John Wesley Meekins,division
http://boxrec.com/boxer/1550,orthodox,John Wesley Meekins,stance
http://boxrec.com/boxer/1550,"New York, New York, USA",John Wesley Meekins,residence
http://boxrec.com/boxer/6905,Boxer,Jimmy Navarro,role
http://boxrec.com/boxer/6905,24,Jimmy Navarro,bouts
http://boxrec.com/boxer/6905,108,Jimmy Navarro,rounds
http://boxrec.com/boxer/6905,67%,Jimmy Navarro,KOs
http://boxrec.com/boxer/6905,6905,Jimmy Navarro,global ID
http://boxrec.com/boxer/6905,1963-12-01,Jimmy Navarro,born
http://boxrec.com/boxer/6905,1984-11-10,Jimmy Navarro,debut
http://boxrec.com/boxer/6905,super bantamweight,Jimmy Navarro,division
http://boxrec.com/boxer/6905,"Miami, Florida, USA",Jimmy Navarro,residence
http://boxrec.com/boxer/1407,Boxer,Chris Reid,role
http://boxrec.com/boxer/1407,25,Chris Reid,bouts
http://boxrec.com/boxer/1407,102,Chris Reid,rounds
http://boxrec.com/boxer/1407,76%,Chris Reid,KOs
http://boxrec.com/boxer/1407,1407,Chris Reid,global ID
http://boxrec.com/boxer/1407,Shamrock Express,Chris Reid,alias
http://boxrec.com/boxer/1407,1963-04-13,Chris Reid,born
http://boxrec.com/boxer/1407,2001-07-07 / age 38,Chris Reid,death date
http://boxrec.com/boxer/1407,1984-05-30,Chris Reid,debut
http://boxrec.com/boxer/1407,light heavyweight,Chris Reid,division
http://boxrec.com/boxer/1407,5′ 10″   /   178cm,Chris Reid,height
http://boxrec.com/boxer/1407,"Little Silver, New Jersey, USA",Chris Reid,residence
http://boxrec.com/boxer/1407,"Brooklyn, New York, USA",Chris Reid,birth place
http://boxrec.com/boxer/34708,Boxer,Ki-Chang Kim,role
http://boxrec.com/boxer/34708,17,Ki-Chang Kim,bouts
http://boxrec.com/boxer/34708,110,Ki-Chang Kim,rounds
http://boxrec.com/boxer/34708,24%,Ki-Chang Kim,KOs
http://boxrec.com/boxer/34708,34708,Ki-Chang Kim,global ID
http://boxrec.com/boxer/34708,1982-10-30,Ki-Chang Kim,debut
http://boxrec.com/boxer/34708,super flyweight,Ki-Chang Kim,division
http://boxrec.com/boxer/1528,Boxer,In-Kyu Hwang,role
http://boxrec.com/boxer/1528,13,In-Kyu Hwang,bouts
http://boxrec.com/boxer/1528,122,In-Kyu Hwang,rounds
http://boxrec.com/boxer/1528,0%,In-Kyu Hwang,KOs
http://boxrec.com/boxer/1528,1528,In-Kyu Hwang,global ID
http://boxrec.com/boxer/1528,1983-04-23,In-Kyu Hwang,debut
http://boxrec.com/boxer/1528,minimumweight,In-Kyu Hwang,division
http://boxrec.com/boxer/1268,Boxer,Richard Caramanolis,role
http://boxrec.com/boxer/1268,45,Richard Caramanolis,bouts
http://boxrec.com/boxer/1268,254,Richard Caramanolis,rounds
http://boxrec.com/boxer/1268,60%,Richard Caramanolis,KOs
http://boxrec.com/boxer/1268,1268,Richard Caramanolis,global ID
http://boxrec.com/boxer/1268,1958-03-07,Richard Caramanolis,born
http://boxrec.com/boxer/1268,1980-02-29,Richard Caramanolis,debut
http://boxrec.com/boxer/1268,light heavyweight,Richard Caramanolis,division
http://boxrec.com/boxer/1268,6′ 1″   /   185cm,Richard Caramanolis,height
http://boxrec.com/boxer/1268,"Marseille, Bouches-du-Rhône, France",Richard Caramanolis,residence
http://boxrec.com/boxer/1268,"Marseille, Bouches-du-Rhône, France",Richard Caramanolis,birth place
http://boxrec.com/boxer/1252,Boxer,Nicky Walker,role
http://boxrec.com/boxer/1252,59,Nicky Walker,bouts
http://boxrec.com/boxer/1252,389,Nicky Walker,rounds
http://boxrec.com/boxer/1252,41%,Nicky Walker,KOs
http://boxrec.com/boxer/1252,1252,Nicky Walker,global ID
http://boxrec.com/boxer/1252,007213,Nicky Walker,US ID
http://boxrec.com/boxer/1252,1961-09-19,Nicky Walker,born
http://boxrec.com/boxer/1252,1982-05-13,Nicky Walker,debut
http://boxrec.com/boxer/1252,light heavyweight,Nicky Walker,division
http://boxrec.com/boxer/1252,orthodox,Nicky Walker,stance
http://boxrec.com/boxer/1252,"Carson City, Nevada, USA",Nicky Walker,residence
http://boxrec.com/boxer/153251,Boxer,Moises Fuentes Rocha,role
http://boxrec.com/boxer/153251,22,Moises Fuentes Rocha,bouts
http://boxrec.com/boxer/153251,155,Moises Fuentes Rocha,rounds
http://boxrec.com/boxer/153251,45%,Moises Fuentes Rocha,KOs
http://boxrec.com/boxer/153251,153251,Moises Fuentes Rocha,global ID
http://boxrec.com/boxer/153251,1983-03-11,Moises Fuentes Rocha,debut
http://boxrec.com/boxer/153251,super bantamweight,Moises Fuentes Rocha,division
http://boxrec.com/boxer/153251,"Bucaramanga, Colombia",Moises Fuentes Rocha,residence
http://boxrec.com/boxer/1226,Boxer,Myron Taylor,role
http://boxrec.com/boxer/1226,40,Myron Taylor,bouts
http://boxrec.com/boxer/1226,271,Myron Taylor,rounds
http://boxrec.com/boxer/1226,40%,Myron Taylor,KOs
http://boxrec.com/boxer/1226,1226,Myron Taylor,global ID
http://boxrec.com/boxer/1226,Mighty,Myron Taylor,alias
http://boxrec.com/boxer/1226,1960-11-03,Myron Taylor,born
http://boxrec.com/boxer/1226,1980-08-25,Myron Taylor,debut
http://boxrec.com/boxer/1226,featherweight,Myron Taylor,division
http://boxrec.com/boxer/1226,orthodox,Myron Taylor,stance
http://boxrec.com/boxer/1226,5′ 4″   /   163cm,Myron Taylor,height
http://boxrec.com/boxer/1226,"Philadelphia, Pennsylvania, USA",Myron Taylor,residence
http://boxrec.com/boxer/1226,"Philadelphia, Pennsylvania, USA",Myron Taylor,birth place
http://boxrec.com/boxer/50147,Boxer,Cho-Woon Park,role
http://boxrec.com/boxer/50147,27,Cho-Woon Park,bouts
http://boxrec.com/boxer/50147,216,Cho-Woon Park,rounds
http://boxrec.com/boxer/50147,19%,Cho-Woon Park,KOs
http://boxrec.com/boxer/50147,50147,Cho-Woon Park,global ID
http://boxrec.com/boxer/50147,1963-06-10,Cho-Woon Park,born
http://boxrec.com/boxer/50147,1983-04-17,Cho-Woon Park,debut
http://boxrec.com/boxer/50147,light flyweight,Cho-Woon Park,division
http://boxrec.com/boxer/50147,orthodox,Cho-Woon Park,stance
http://boxrec.com/boxer/927,Boxer,Miguel Santana,role
http://boxrec.com/boxer/927,47,Miguel Santana,bouts
http://boxrec.com/boxer/927,290,Miguel Santana,rounds
http://boxrec.com/boxer/927,30%,Miguel Santana,KOs
http://boxrec.com/boxer/927,927,Miguel Santana,global ID
http://boxrec.com/boxer/927,006304,Miguel Santana,US ID
http://boxrec.com/boxer/927,El Zorro,Miguel Santana,alias
http://boxrec.com/boxer/927,1965-02-09,Miguel Santana,born
http://boxrec.com/boxer/927,1982-03-21,Miguel Santana,debut
http://boxrec.com/boxer/927,lightweight,Miguel Santana,division
http://boxrec.com/boxer/927,orthodox,Miguel Santana,stance
http://boxrec.com/boxer/927,"Bayamon, Puerto Rico",Miguel Santana,residence
http://boxrec.com/boxer/927,"Canóvanas, Portugal",Miguel Santana,birth place
http://boxrec.com/boxer/32643,Boxer,Harold Knight,role
http://boxrec.com/boxer/32643,20,Harold Knight,bouts
http://boxrec.com/boxer/32643,92,Harold Knight,rounds
http://boxrec.com/boxer/32643,75%,Harold Knight,KOs
http://boxrec.com/boxer/32643,32643,Harold Knight,global ID
http://boxrec.com/boxer/32643,The Shadow,Harold Knight,alias
http://boxrec.com/boxer/32643,1963-12-20,Harold Knight,born
http://boxrec.com/boxer/32643,1983-07-05,Harold Knight,debut
http://boxrec.com/boxer/32643,super featherweight,Harold Knight,division
http://boxrec.com/boxer/32643,5′ 7″   /   170cm,Harold Knight,height
http://boxrec.com/boxer/32643,"Plainfield, New Jersey, USA",Harold Knight,residence
http://boxrec.com/boxer/30652,Boxer,Raul Ernesto Diaz,role
http://boxrec.com/boxer/30652,36,Raul Ernesto Diaz,bouts
http://boxrec.com/boxer/30652,273,Raul Ernesto Diaz,rounds
http://boxrec.com/boxer/30652,50%,Raul Ernesto Diaz,KOs
http://boxrec.com/boxer/30652,30652,Raul Ernesto Diaz,global ID
http://boxrec.com/boxer/30652,1978-10-21,Raul Ernesto Diaz,debut
http://boxrec.com/boxer/30652,bantamweight,Raul Ernesto Diaz,division
http://boxrec.com/boxer/30652,Colombia,Raul Ernesto Diaz,residence
http://boxrec.com/boxer/30652,"Rionegro, Santander, Colombia",Raul Ernesto Diaz,birth place
http://boxrec.com/boxer/506,Boxer,Frankie Warren,role
http://boxrec.com/boxer/506,32,Frankie Warren,bouts
http://boxrec.com/boxer/506,198,Frankie Warren,rounds
http://boxrec.com/boxer/506,63%,Frankie Warren,KOs
http://boxrec.com/boxer/506,506,Frankie Warren,global ID
http://boxrec.com/boxer/506,Panchito,Frankie Warren,alias
http://boxrec.com/boxer/506,1958-12-11,Frankie Warren,born
http://boxrec.com/boxer/506,1982-10-09,Frankie Warren,debut
http://boxrec.com/boxer/506,super lightweight,Frankie Warren,division
http://boxrec.com/boxer/506,orthodox,Frankie Warren,stance
http://boxrec.com/boxer/506,5′ 3″   /   160cm,Frankie Warren,height
http://boxrec.com/boxer/506,68″   /   173cm,Frankie Warren,reach
http://boxrec.com/boxer/506,"Corpus Christi, Texas, USA",Frankie Warren,residence
http://boxrec.com/boxer/44814,Boxer,Fernando Beltran,role
http://boxrec.com/boxer/44814,34,Fernando Beltran,bouts
http://boxrec.com/boxer/44814,197,Fernando Beltran,rounds
http://boxrec.com/boxer/44814,50%,Fernando Beltran,KOs
http://boxrec.com/boxer/44814,44814,Fernando Beltran,global ID
http://boxrec.com/boxer/44814,Guary / Wary,Fernando Beltran,alias
http://boxrec.com/boxer/44814,1961-07-19,Fernando Beltran,born
http://boxrec.com/boxer/44814,1980-01-27,Fernando Beltran,debut
http://boxrec.com/boxer/44814,super bantamweight,Fernando Beltran,division
http://boxrec.com/boxer/44814,5′ 6″   /   168cm,Fernando Beltran,height
http://boxrec.com/boxer/44814,"Culiacan, Sinaloa, Mexico",Fernando Beltran,residence
http://boxrec.com/boxer/6050,Boxer,Ernie Cataluna,role
http://boxrec.com/boxer/6050,52,Ernie Cataluna,bouts
http://boxrec.com/boxer/6050,386,Ernie Cataluna,rounds
http://boxrec.com/boxer/6050,31%,Ernie Cataluna,KOs
http://boxrec.com/boxer/6050,6050,Ernie Cataluna,global ID
http://boxrec.com/boxer/6050,Ryukyu Cataluna,Ernie Cataluna,alias
http://boxrec.com/boxer/6050,1959-08-18,Ernie Cataluna,born
http://boxrec.com/boxer/6050,1981-03-18,Ernie Cataluna,debut
http://boxrec.com/boxer/6050,bantamweight,Ernie Cataluna,division
http://boxrec.com/boxer/6050,southpaw,Ernie Cataluna,stance
http://boxrec.com/boxer/6050,"Tapaz, Capiz, Philippines",Ernie Cataluna,residence
http://boxrec.com/boxer/1002,Boxer,Michael Olajide,role
http://boxrec.com/boxer/1002,32,Michael Olajide,bouts
http://boxrec.com/boxer/1002,225,Michael Olajide,rounds
http://boxrec.com/boxer/1002,59%,Michael Olajide,KOs
http://boxrec.com/boxer/1002,1002,Michael Olajide,global ID
http://boxrec.com/boxer/1002,004659,Michael Olajide,US ID
http://boxrec.com/boxer/1002,The Silk,Michael Olajide,alias
http://boxrec.com/boxer/1002,1963-12-08,Michael Olajide,born
http://boxrec.com/boxer/1002,1981-12-17,Michael Olajide,debut
http://boxrec.com/boxer/1002,middleweight,Michael Olajide,division
http://boxrec.com/boxer/1002,orthodox,Michael Olajide,stance
http://boxrec.com/boxer/1002,6′ 1″   /   185cm,Michael Olajide,height
http://boxrec.com/boxer/1002,77″   /   196cm,Michael Olajide,reach
http://boxrec.com/boxer/1002,"Vancouver, British Columbia, Canada",Michael Olajide,residence
http://boxrec.com/boxer/1002,"Liverpool, Merseyside, United Kingdom",Michael Olajide,birth place
http://boxrec.com/boxer/5252,Boxer,Azadin Anhar,role
http://boxrec.com/boxer/5252,26,Azadin Anhar,bouts
http://boxrec.com/boxer/5252,207,Azadin Anhar,rounds
http://boxrec.com/boxer/5252,15%,Azadin Anhar,KOs
http://boxrec.com/boxer/5252,5252,Azadin Anhar,global ID
http://boxrec.com/boxer/5252,1959-00-00,Azadin Anhar,born
http://boxrec.com/boxer/5252,1985-05-03,Azadin Anhar,debut
http://boxrec.com/boxer/5252,light flyweight,Azadin Anhar,division
http://boxrec.com/boxer/40875,Boxer,Emmanuel Otti,role
http://boxrec.com/boxer/40875,38,Emmanuel Otti,bouts
http://boxrec.com/boxer/40875,273,Emmanuel Otti,rounds
http://boxrec.com/boxer/40875,29%,Emmanuel Otti,KOs
http://boxrec.com/boxer/40875,40875,Emmanuel Otti,global ID
http://boxrec.com/boxer/40875,1960-04-14,Emmanuel Otti,born
http://boxrec.com/boxer/40875,1981-12-07,Emmanuel Otti,debut
http://boxrec.com/boxer/40875,middleweight,Emmanuel Otti,division
http://boxrec.com/boxer/40875,orthodox,Emmanuel Otti,stance
http://boxrec.com/boxer/40875,"Brisbane, Queensland, Australia",Emmanuel Otti,residence
http://boxrec.com/boxer/40875,Uganda,Emmanuel Otti,birth place
http://boxrec.com/boxer/3365,Boxer,Leon Collins,role
http://boxrec.com/boxer/3365,41,Leon Collins,bouts
http://boxrec.com/boxer/3365,300,Leon Collins,rounds
http://boxrec.com/boxer/3365,7%,Leon Collins,KOs
http://boxrec.com/boxer/3365,3365,Leon Collins,global ID
http://boxrec.com/boxer/3365,Manuel Chavez,Leon Collins,birth name
http://boxrec.com/boxer/3365,1984-04-28,Leon Collins,debut
http://boxrec.com/boxer/3365,super bantamweight,Leon Collins,division
http://boxrec.com/boxer/3365,5′ 8″   /   173cm,Leon Collins,height
http://boxrec.com/boxer/52618,Boxer,Toshihiko Matsuda,role
http://boxrec.com/boxer/52618,2,Toshihiko Matsuda,bouts
http://boxrec.com/boxer/52618,10,Toshihiko Matsuda,rounds
http://boxrec.com/boxer/52618,50%,Toshihiko Matsuda,KOs
http://boxrec.com/boxer/52618,52618,Toshihiko Matsuda,global ID
http://boxrec.com/boxer/52618,1987-04-28,Toshihiko Matsuda,debut
http://boxrec.com/boxer/52618,super flyweight,Toshihiko Matsuda,division
http://boxrec.com/boxer/37676,Boxer,Masaharu Kawakami,role
http://boxrec.com/boxer/37676,3,Masaharu Kawakami,bouts
http://boxrec.com/boxer/37676,9,Masaharu Kawakami,rounds
http://boxrec.com/boxer/37676,0%,Masaharu Kawakami,KOs
http://boxrec.com/boxer/37676,37676,Masaharu Kawakami,global ID
http://boxrec.com/boxer/37676,1987-06-14,Masaharu Kawakami,debut
